2018-08-29 20:23:26,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-29 20:24:55,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-29 20:26:50,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-29 20:29:35,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-29 20:32:02,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-29 20:33:53,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-29 20:36:30,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-29 20:38:41,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-29 20:39:58,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-30 02:10:44,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-30 02:12:12,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-30 02:14:03,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-30 02:16:41,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-30 02:18:54,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-30 02:20:17,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-30 02:24:16,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-30 02:39:11,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-30 02:48:25,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-09-02 17:51:03,VR2W-133753,A69-1602-9716,,,,,SB-1,+33.48818,-119.02398
2018-09-02 17:52:51,VR2W-133753,A69-1602-9716,,,,,SB-1,+33.48818,-119.02398
2018-09-03 00:43:39,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-06 12:30:07,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-06 12:42:21,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-06 12:44:14,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-06 12:46:56,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-06 12:50:57,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-06 13:02:25,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-06 13:07:39,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-06 13:09:04,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-06 13:10:50,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-07 06:38:13,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-07 19:41:22,VR2W-133753,A69-1602-9714,,,,,SB-1,+33.48818,-119.02398
2018-09-08 00:48:33,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-08 00:54:21,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-08 01:04:24,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-08 01:24:05,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-08 01:29:35,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-08 01:53:55,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-08 01:58:50,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-09-09 03:43:44,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 03:44:00,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 03:44:31,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 03:44:46,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 03:45:01,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 03:45:25,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 03:46:50,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 03:47:13,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 03:47:36,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 03:48:22,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:07:42,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:14:24,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:23:25,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:23:33,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:23:40,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:23:56,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:24:04,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:24:11,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:24:19,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:24:27,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:24:35,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:24:42,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:24:50,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:24:58,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:25:05,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:25:13,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:25:21,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:25:29,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:25:36,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:25:44,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:25:52,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:26:07,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:26:15,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:26:23,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:26:30,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:26:46,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:26:54,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:27:01,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:27:09,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:27:17,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:27:24,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:27:32,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:27:40,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:27:48,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:27:55,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:28:03,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 05:28:11,VR2W-129793,A69-1602-29792,,,,,SB-2,+33.4906,-119.03185
2018-09-09 07:11:25,VR2W-133753,A69-1602-29792,,,,,SB-1,+33.48818,-119.02398
2018-09-09 07:11:33,VR2W-133753,A69-1602-29792,,,,,SB-1,+33.48818,-119.02398
2018-09-09 07:11:56,VR2W-133753,A69-1602-29792,,,,,SB-1,+33.48818,-119.02398
